generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
28,6,37,35,20,19,13,27,5,52,61,75,80,6,26,30,8,16,33,32,13,32,63,20,36,8,5,8,9,7,8,8,9,28,16,37,35,58,7,16,26,71,60,42,33,35,8,7,7,8,25,16,10,34,29,21,75,22,22,31,5
29,6,39,35,20,19,13,31,5,59,61,75,80,6,26,30,8,16,34,32,13,32,72,20,40,8,5,8,9,7,8,8,9,28,16,32,35,58,7,17,26,87,75,42,33,35,8,7,7,8,23,16,10,35,35,21,75,22,22,31,5
30,6,40,35,26,19,18,31,5,57,61,75,79,6,26,30,8,16,34,32,15,32,72,23,40,8,5,8,9,7,8,8,10,28,19,32,41,58,7,17,26,87,78,42,33,35,8,7,7,8,23,16,10,43,42,21,75,22,22,31,5
31,6,40,35,26,19,18,30,5,59,65,75,79,6,26,30,8,16,34,32,15,32,73,23,40,8,5,8,9,8,8,8,10,28,19,40,64,58,7,17,26,87,78,42,33,35,8,7,7,8,23,16,10,43,42,21,78,22,24,31,5
32,6,40,35,26,19,19,33,5,59,65,78,91,6,26,30,8,16,51,32,15,32,73,23,40,8,5,8,9,8,8,8,10,30,19,40,64,58,7,17,28,87,78,42,33,35,9,7,7,8,23,19,10,49,51,21,78,23,25,31,5
33,6,40,35,26,22,19,33,5,59,65,75,91,6,27,30,8,16,47,32,15,32,73,23,40,8,5,8,9,8,8,8,10,30,19,40,64,58,7,17,28,87,78,43,33,35,9,7,7,8,24,19,10,49,51,21,80,23,28,31,5
34,6,42,35,26,22,19,35,5,60,65,75,89,6,28,30,8,17,47,32,17,32,73,23,42,8,5,8,9,8,8,8,17,30,19,40,64,58,7,17,26,87,78,43,33,35,9,7,7,8,27,20,10,62,51,21,86,24,28,31,5
35,6,42,34,26,22,19,35,5,60,65,75,89,6,28,31,8,17,55,32,17,37,73,23,49,8,5,8,9,8,8,8,17,30,19,45,65,58,7,17,28,86,78,43,34,35,9,7,7,8,27,20,10,62,51,21,86,31,31,31,5
36,6,42,34,26,22,35,35,5,60,65,75,91,6,28,31,8,18,55,32,17,37,73,23,49,8,5,8,9,8,8,8,17,30,22,45,65,58,7,17,37,86,78,43,34,35,9,7,10,8,27,20,10,67,51,21,86,31,36,31,5
37,6,48,34,26,27,35,35,5,67,65,75,91,7,28,31,8,18,54,37,21,37,73,23,48,8,5,8,9,8,8,8,17,30,22,45,65,58,7,17,37,88,78,45,34,35,9,7,10,7,30,20,10,67,51,21,91,31,36,31,5
38,7,48,44,26,27,37,35,5,67,75,75,97,7,28,31,8,18,54,37,21,37,72,23,48,8,5,8,9,8,9,8,17,30,22,70,65,58,7,19,37,88,78,49,44,36,9,7,10,7,30,20,10,76,51,24,91,32,36,31,5
39,7,48,44,26,27,41,35,5,67,75,75,97,7,29,31,8,18,51,41,21,37,72,23,48,8,5,8,9,8,9,8,17,40,22,86,55,64,9,19,37,95,78,49,44,36,9,7,10,7,30,22,10,76,51,24,91,32,38,31,5
40,10,48,44,26,27,40,35,5,67,75,75,97,7,29,29,8,18,51,41,21,37,72,23,48,8,5,8,9,8,9,8,17,40,22,83,72,64,9,19,37,95,80,51,44,36,9,7,11,7,30,22,10,75,51,24,91,32,38,31,5
41,11,47,44,26,27,40,35,5,67,75,75,99,7,29,32,8,18,55,41,21,41,72,21,53,8,5,8,9,8,9,8,17,40,22,83,76,64,10,19,40,94,80,51,44,36,9,7,11,8,30,24,10,79,55,24,91,32,38,31,5
42,11,47,44,27,27,38,35,5,67,75,85,99,7,29,37,8,18,55,41,21,41,72,21,53,8,5,8,13,8,9,9,17,34,22,81,76,71,11,19,42,94,80,51,44,36,9,7,12,8,30,24,10,79,55,24,91,32,38,40,5
43,11,48,44,27,27,43,35,5,67,75,85,99,7,29,37,8,18,55,41,21,41,75,21,53,8,5,8,11,8,9,9,17,34,22,81,76,71,11,19,42,100,80,50,49,36,9,7,14,9,30,24,10,77,55,24,91,32,38,40,5
44,11,48,44,27,30,43,35,5,67,75,85,99,7,29,37,8,18,55,50,21,40,75,21,53,8,5,8,15,8,9,9,17,34,22,81,80,71,15,19,42,100,93,50,49,36,9,7,14,12,30,24,10,77,55,25,91,40,38,40,5
45,11,48,44,27,30,43,35,5,67,75,85,99,7,29,45,8,18,64,50,21,40,75,21,53,8,6,8,16,8,9,10,17,34,24,81,94,71,15,19,45,100,93,55,60,36,9,7,16,16,30,24,10,77,60,25,91,40,38,40,5
46,13,48,44,27,30,43,35,5,67,75,85,99,7,29,42,8,18,64,50,21,44,78,21,53,8,6,8,16,8,9,10,17,36,24,81,94,72,15,19,45,100,93,55,64,36,9,7,16,16,30,24,10,78,63,25,91,40,38,40,5
47,14,48,49,27,30,43,35,5,67,75,88,99,7,29,42,8,18,76,50,21,45,88,21,59,8,6,8,18,8,9,10,17,41,25,81,94,72,15,19,46,100,90,55,64,36,9,7,16,16,30,23,10,78,66,25,91,37,38,40,5
48,14,48,49,27,30,43,35,5,67,75,86,99,7,29,42,8,20,76,48,21,45,88,21,59,8,6,8,18,9,9,10,17,41,25,81,94,72,15,19,46,100,91,55,64,36,9,7,16,17,30,23,10,78,66,25,91,37,40,40,5
49,14,48,49,27,30,55,35,5,67,75,86,99,7,28,41,8,20,76,48,21,45,88,21,59,8,6,8,18,11,9,12,17,41,25,81,94,72,15,23,46,100,91,55,73,36,9,7,19,17,30,23,10,78,66,25,91,44,40,40,5
50,14,55,50,27,30,60,48,5,74,73,86,99,7,28,41,8,20,76,48,32,52,93,21,56,8,6,8,18,17,9,12,17,41,25,81,94,74,15,28,46,100,103,55,67,36,9,7,19,20,30,23,10,78,66,25,94,44,40,40,5
