generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
19,75,38,53,41,38,6,32,29,28,18,28,6,49,60,38,67,63,59,8,56,18,28,67,54,87,27,75,34,7,23,31,31,36,26,16,57,40,18,35,43,39,31,35,68,6,19,23,51,47,33,59,50,45,6,24,8,68,50,76,27
20,76,41,53,41,39,7,32,29,36,18,28,6,54,62,38,67,63,65,8,56,18,30,67,66,87,27,81,34,7,23,34,31,36,26,18,65,40,24,35,43,39,33,35,68,6,19,33,47,61,37,65,47,43,6,24,8,68,55,75,27
21,76,41,53,46,39,8,32,29,36,22,28,6,54,68,38,67,63,70,8,63,18,34,83,66,87,33,84,34,7,23,35,31,36,32,20,71,40,25,35,43,41,33,34,68,7,19,33,82,61,37,65,47,43,6,22,8,68,59,77,26
22,76,46,56,46,41,8,32,29,36,22,29,6,54,68,40,66,68,70,8,75,18,35,83,66,87,31,84,34,7,23,39,38,36,27,20,71,40,26,44,43,76,33,34,71,7,19,33,82,61,37,65,47,43,6,27,8,68,59,75,26
23,76,46,68,46,39,21,32,29,42,22,29,6,54,68,40,66,68,70,8,75,19,35,83,66,91,31,87,34,7,23,39,38,36,35,20,71,39,34,57,43,76,33,34,71,7,19,33,82,63,37,62,47,43,8,27,8,68,59,75,37
24,76,46,70,48,44,22,32,29,42,24,37,6,72,68,39,72,68,70,10,76,19,39,83,76,96,31,95,34,7,23,39,38,33,35,20,81,39,37,57,52,76,36,34,71,7,19,41,83,63,42,74,47,55,8,27,8,68,66,75,49
25,86,46,69,48,53,22,32,29,42,24,37,6,75,68,39,72,68,70,10,77,21,58,83,75,96,29,95,45,7,24,52,38,33,44,20,81,41,50,67,53,81,36,41,71,7,19,39,83,71,43,95,47,55,8,27,9,68,66,75,49
26,86,46,69,62,63,22,34,37,42,26,37,6,86,68,50,74,68,73,10,77,21,56,83,77,101,29,95,45,7,24,50,38,35,44,20,81,41,50,67,53,81,36,41,71,7,19,55,83,80,43,95,49,56,8,38,15,68,67,75,49
27,88,48,69,68,70,23,35,37,41,26,37,6,86,64,50,81,68,73,10,77,22,55,83,77,101,35,95,45,7,24,50,38,35,44,20,79,43,50,67,63,81,36,53,71,7,21,58,85,79,43,95,49,56,8,38,12,68,67,93,54
28,88,48,69,68,70,27,46,51,41,26,38,6,86,66,63,84,73,73,10,77,23,65,83,77,101,36,95,45,7,24,57,45,36,44,20,79,43,53,67,71,76,40,75,71,7,20,70,85,79,56,95,49,56,8,38,12,68,70,93,75
29,88,56,69,68,70,27,46,46,49,26,38,6,85,66,63,84,73,73,10,77,23,65,83,81,104,36,95,45,7,24,57,49,36,49,22,79,55,72,67,75,76,40,75,80,9,20,70,85,79,56,95,49,56,8,38,12,75,73,93,75
30,88,56,69,68,70,25,46,46,72,28,38,6,88,69,61,84,73,73,10,77,23,65,83,81,104,36,95,45,7,24,63,54,36,49,22,79,55,74,67,75,80,41,79,80,9,20,70,94,89,56,95,49,55,8,38,15,75,73,93,75
31,98,61,69,72,75,25,46,49,72,28,38,6,95,69,75,111,73,73,13,77,23,69,83,81,104,36,95,59,7,24,63,54,36,49,22,86,55,74,67,77,82,41,81,80,9,20,70,94,89,56,95,52,70,8,38,22,75,73,93,80
32,104,73,69,72,75,27,50,49,70,35,44,6,95,69,77,111,73,73,22,77,23,69,83,81,104,36,95,59,7,24,63,54,36,49,23,86,69,75,67,77,82,41,84,80,9,20,70,91,85,60,95,52,70,8,38,22,75,73,93,80
33,104,73,75,72,75,27,50,49,70,35,44,6,95,74,76,111,73,73,22,77,23,69,83,76,104,36,95,75,7,24,60,55,45,57,25,86,66,75,67,90,82,52,84,80,11,20,70,93,85,60,95,52,78,8,38,24,85,82,93,82
34,110,73,69,75,75,27,57,49,70,32,46,6,95,82,76,111,73,76,22,77,23,69,83,76,104,36,95,80,7,24,71,62,45,55,30,81,75,75,67,90,99,56,84,79,11,20,70,93,88,60,97,55,75,8,38,33,73,79,93,96
35,110,73,69,75,75,27,57,59,73,34,46,9,95,82,80,111,73,76,27,77,23,69,83,76,104,36,95,80,7,26,71,67,45,55,56,81,75,82,67,87,99,56,86,73,11,20,70,93,88,60,97,56,75,8,38,33,73,79,93,101
36,115,73,69,75,75,27,57,59,71,34,46,9,95,82,86,111,73,82,28,77,23,68,84,76,104,36,95,74,7,28,71,67,45,55,76,95,76,81,64,89,99,56,86,73,10,20,70,95,88,60,97,56,75,8,38,45,95,79,89,118
37,115,73,69,75,75,27,57,56,71,34,46,9,99,82,86,111,73,82,28,77,23,67,84,83,104,44,95,74,7,28,71,60,45,58,78,95,74,81,75,89,99,56,88,73,15,20,70,95,88,60,97,56,77,8,34,45,95,79,89,118
38,115,74,69,75,75,29,57,64,74,34,46,9,99,82,86,111,75,82,41,77,24,67,86,83,104,42,95,74,8,29,65,71,58,58,86,95,76,80,75,89,99,56,88,85,15,20,70,95,95,60,97,56,77,8,36,45,112,79,89,118
39,115,74,75,73,75,35,57,64,74,34,47,9,99,82,86,111,75,82,66,77,24,67,86,83,104,42,94,84,8,29,65,71,58,58,90,95,76,87,75,89,99,56,88,85,15,20,70,95,95,60,97,56,77,8,37,45,112,86,89,118
40,115,70,75,75,75,35,57,58,74,34,47,7,99,80,86,111,74,82,64,77,24,67,86,83,104,42,94,84,8,29,65,68,58,58,90,95,75,87,75,89,99,56,88,85,15,20,70,95,94,60,97,56,77,8,37,43,112,86,89,118
41,115,70,75,75,75,38,57,71,74,34,47,7,99,88,86,111,74,82,73,77,24,67,88,83,104,42,94,84,8,29,65,68,54,58,89,95,84,87,75,98,99,56,88,85,16,20,70,95,94,60,97,57,77,8,38,71,112,86,89,118
42,115,75,74,75,75,57,57,71,74,34,47,8,99,88,103,123,74,82,73,77,24,67,93,93,104,42,94,84,8,29,65,68,54,66,89,95,84,87,71,98,99,56,88,85,16,20,70,95,87,60,97,70,77,8,38,71,112,93,89,118
43,115,96,74,75,75,57,57,71,74,34,47,10,99,88,103,123,74,82,79,77,24,67,88,93,104,46,94,85,8,31,82,68,54,66,91,110,84,87,71,98,99,56,88,85,20,20,74,95,97,67,106,70,77,8,38,71,112,93,89,117
44,115,96,72,75,75,57,57,74,74,34,47,14,110,88,103,123,74,82,84,77,26,67,96,88,104,42,94,85,8,31,93,68,54,66,96,110,84,87,71,98,95,56,88,85,20,20,74,95,97,67,106,70,77,8,38,67,112,93,89,117
45,115,96,73,75,82,62,60,77,74,37,47,15,128,88,103,123,74,82,87,77,26,77,96,88,104,42,94,85,8,38,93,68,61,67,96,110,85,87,71,98,98,56,88,96,20,20,80,95,97,67,106,70,77,8,38,67,112,93,89,117
46,115,96,73,75,82,62,67,78,74,37,47,21,128,88,103,123,74,82,87,77,26,77,96,88,104,42,94,85,8,38,93,67,61,67,96,110,85,87,76,98,98,56,88,96,22,22,80,95,97,67,106,70,77,8,45,71,112,93,89,117
47,115,96,73,75,82,62,63,78,74,37,47,33,136,85,103,123,74,82,87,77,26,77,96,88,104,42,94,85,8,38,93,67,58,71,96,110,85,87,74,98,98,56,88,96,22,22,90,95,97,67,118,70,77,8,44,71,112,93,88,117
48,115,96,74,75,82,66,63,78,74,37,47,30,136,92,103,123,75,82,83,77,30,77,96,90,104,55,94,85,8,38,93,83,58,71,96,108,92,87,74,98,95,56,88,96,19,22,90,95,94,67,109,71,77,8,44,71,112,97,88,117
49,115,96,74,75,85,66,63,78,74,42,47,44,136,90,103,123,75,82,88,77,30,77,96,90,104,50,99,85,8,38,93,83,58,71,96,122,84,92,74,102,101,56,88,96,32,22,90,95,94,75,109,71,77,8,44,71,112,100,92,117
50,115,96,74,75,85,66,63,85,74,46,47,44,136,90,103,123,75,82,97,77,30,77,96,90,104,50,99,85,8,38,93,83,58,72,96,122,84,89,77,102,102,56,88,96,32,22,90,95,94,74,115,75,87,8,44,71,112,100,92,126
