generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,9,5,11,11,7,6,16,27,5,18,24,6,5,20,5,8,4,6,6,5,16,5,16,15,7,12,16,6,32,7,15,13,7,27,7,11,6,7,6,10,7,28,10,25,5,21,17,5,6,8,5,14,13,5,13,7,11,5,9,7
11,9,5,11,11,7,6,16,27,5,25,24,6,5,20,5,8,4,8,6,5,16,5,18,20,7,12,16,6,32,7,15,13,9,27,7,11,6,7,6,10,7,28,10,25,8,21,19,5,7,11,5,14,13,5,13,7,11,5,11,7
12,9,5,11,14,15,6,16,33,5,28,26,6,5,20,5,8,4,8,6,5,16,6,18,25,7,12,16,6,32,9,15,13,18,27,8,16,6,7,6,10,7,29,13,31,9,21,19,6,7,31,5,14,13,5,13,7,11,5,11,8
13,10,5,11,17,14,6,23,33,5,28,36,6,8,20,6,10,4,8,7,5,21,6,18,59,7,12,16,6,46,9,15,13,26,27,8,16,6,7,6,11,7,29,16,31,15,17,19,6,7,38,5,14,16,5,13,7,12,5,13,9
14,10,5,11,20,15,6,23,33,5,37,36,6,8,20,6,21,4,9,7,5,21,6,29,59,7,12,16,6,46,9,15,13,27,27,8,16,7,7,6,16,7,29,21,32,15,17,33,6,7,36,5,14,17,5,13,7,14,5,14,11
15,10,6,11,20,23,6,25,33,5,49,37,6,12,20,6,21,4,10,8,6,22,7,29,59,7,12,16,6,46,9,15,13,27,27,8,16,7,7,6,16,8,29,27,32,15,19,33,6,6,41,5,14,17,5,13,7,14,5,14,11
16,11,6,11,20,31,6,25,34,5,49,35,6,11,20,6,23,4,13,8,6,22,8,29,59,7,15,16,6,46,9,15,13,27,27,8,16,7,7,7,20,16,29,35,41,15,25,33,6,10,41,5,14,17,5,13,7,14,5,14,11
17,11,6,11,20,31,6,35,39,5,49,39,6,12,21,6,23,4,13,8,6,22,18,29,75,7,16,16,6,46,11,19,13,33,27,8,24,7,7,7,20,17,29,35,41,19,32,33,8,18,48,7,14,17,5,13,7,14,5,14,11
18,11,6,11,28,36,6,37,43,5,64,44,6,12,25,7,30,4,12,10,6,24,22,29,75,7,16,16,6,46,11,26,14,33,27,10,33,10,7,8,20,20,29,35,41,21,32,33,10,31,48,6,28,17,5,13,7,14,5,14,17
19,11,6,11,29,36,6,37,43,5,64,44,6,13,26,7,30,4,12,12,6,24,22,29,75,7,23,23,6,46,18,26,16,37,25,11,33,14,7,13,20,21,44,35,41,20,32,44,10,36,48,6,28,19,7,13,10,14,5,15,17
20,11,6,11,24,36,6,37,59,5,64,44,6,13,26,7,34,4,12,12,6,24,22,29,75,7,23,23,6,46,18,26,16,37,25,12,33,14,7,13,20,21,45,41,41,35,32,44,10,36,48,6,28,19,7,13,10,14,5,26,17
21,11,6,13,40,32,6,37,59,5,64,44,6,15,27,8,34,4,13,12,6,24,30,29,75,7,23,23,6,46,18,26,16,37,25,12,33,14,7,13,20,21,45,41,41,35,32,44,11,36,48,6,28,30,7,13,19,14,5,26,19
22,11,6,13,40,46,6,37,59,5,64,44,6,20,28,8,34,4,13,16,8,24,30,29,81,7,23,23,6,56,18,26,16,37,25,12,33,14,7,13,20,23,45,41,41,35,32,50,11,41,48,6,28,30,7,13,29,16,5,26,27
23,11,8,13,40,46,6,43,59,5,64,44,6,22,28,9,34,4,16,16,8,24,30,29,81,7,23,23,6,56,18,26,16,38,25,12,33,14,7,13,20,24,45,46,41,35,32,50,11,42,48,7,28,30,7,13,29,22,5,26,27
24,11,8,13,45,46,6,59,63,5,64,60,6,22,28,11,49,4,18,16,9,24,30,30,81,7,23,26,6,56,18,26,16,40,25,12,33,14,7,13,20,24,55,46,41,43,32,50,11,42,48,7,28,33,7,20,33,23,6,26,27
25,13,8,13,45,59,6,59,70,5,64,61,6,22,28,11,49,4,22,21,9,19,37,38,81,7,23,27,6,62,23,26,16,40,25,12,32,14,7,13,20,24,76,46,41,69,32,50,13,42,48,7,28,53,7,27,39,28,6,26,30
26,14,8,13,45,59,6,61,70,5,64,68,6,22,37,11,49,4,22,21,9,34,37,38,81,7,23,27,6,62,23,26,16,55,25,12,29,14,7,13,24,24,77,46,41,69,37,50,12,42,48,9,28,53,7,29,49,28,6,26,29
27,14,8,13,58,59,6,64,70,5,75,73,6,22,37,11,49,4,22,21,9,37,38,38,81,7,23,27,6,62,23,26,16,55,25,12,29,14,7,14,24,24,77,46,41,69,46,50,12,42,46,17,28,59,7,29,46,28,6,26,35
28,14,8,15,55,59,6,64,74,5,75,73,6,22,37,11,49,5,22,21,9,44,59,38,81,7,26,27,6,62,23,26,20,55,28,12,42,14,7,14,24,27,77,46,41,73,37,50,12,42,46,17,28,59,7,29,46,28,6,26,35
29,14,9,14,55,59,6,64,74,6,75,73,6,22,37,11,47,5,22,21,12,48,59,38,81,7,26,41,10,62,23,26,20,65,28,16,42,14,7,29,24,27,85,46,41,73,55,58,12,42,55,17,28,59,7,29,50,30,6,26,35
30,14,9,18,55,59,6,64,74,6,75,73,6,22,37,11,47,5,22,21,12,48,59,38,81,7,26,41,8,62,23,26,20,66,28,16,42,14,7,29,24,31,88,46,41,83,52,58,12,42,54,17,22,59,7,29,48,30,6,26,35
31,14,11,18,55,59,6,66,74,6,75,73,6,24,37,11,55,5,22,21,12,48,59,38,81,7,26,41,8,75,23,26,20,66,32,16,42,14,7,29,24,31,88,46,47,83,52,58,12,42,54,17,22,55,7,29,60,35,6,26,44
32,14,11,16,61,59,6,66,74,6,75,70,7,36,37,11,55,5,22,27,12,48,59,38,81,9,24,41,16,75,23,32,20,70,33,16,42,14,7,29,24,34,87,46,47,83,61,58,12,42,75,17,22,55,7,29,56,35,6,26,46
33,14,15,16,61,59,6,66,74,6,75,86,7,36,37,11,75,5,22,24,15,48,68,38,81,9,27,40,16,75,23,32,20,70,42,16,45,14,8,29,24,34,87,46,55,82,61,58,12,42,75,17,22,55,7,29,66,35,6,26,46
34,18,15,16,61,59,6,67,85,6,75,104,7,36,37,11,75,5,22,24,15,60,68,38,81,14,31,40,16,75,23,32,21,81,49,18,47,14,13,29,33,34,87,46,55,78,61,58,12,42,75,17,22,55,7,29,71,35,6,26,48
35,18,15,16,61,59,6,67,84,8,85,104,7,36,37,11,75,5,26,36,16,60,81,38,85,19,31,40,16,75,23,32,21,81,49,20,47,14,16,32,33,34,87,48,68,78,61,58,16,42,71,17,22,55,7,29,75,40,6,26,48
36,19,17,16,61,59,6,84,84,7,85,104,7,36,37,11,75,5,26,36,16,60,75,38,85,19,40,42,16,77,23,32,21,81,49,20,58,15,17,32,33,34,87,48,68,78,65,58,16,42,71,16,22,55,7,29,78,40,6,26,49
37,19,24,18,61,59,6,84,84,9,85,104,10,36,40,11,74,5,26,40,16,62,78,38,85,19,40,42,24,77,23,32,21,81,49,20,58,21,27,32,33,34,87,48,68,89,63,58,16,42,75,25,33,66,7,29,78,40,6,26,49
38,19,24,18,61,59,6,84,84,13,85,104,14,36,40,16,74,5,26,40,16,62,73,42,85,19,47,42,27,77,23,41,25,81,49,20,58,21,32,34,46,34,87,48,68,89,67,56,16,42,82,25,33,66,7,29,78,40,6,26,49
39,19,24,18,61,59,6,84,84,13,82,104,13,35,40,16,75,5,26,48,16,62,80,42,85,19,44,42,27,77,23,42,25,81,49,20,58,21,32,34,46,34,87,48,68,91,78,58,14,42,82,25,28,66,7,29,78,40,6,33,49
40,19,24,18,61,59,9,84,84,13,84,104,16,35,40,16,75,5,26,48,16,62,88,42,86,19,44,64,27,77,23,42,25,84,57,20,58,21,40,34,46,34,87,48,68,91,78,61,15,42,82,25,28,66,7,29,78,40,6,33,52
41,19,39,18,61,59,9,92,84,19,84,109,16,46,40,16,75,5,34,48,16,62,88,42,86,19,44,64,27,77,23,42,25,90,57,20,58,21,40,34,46,34,87,53,68,91,78,61,15,42,82,25,28,66,7,29,78,40,6,33,52
42,19,53,18,61,59,9,92,84,19,84,109,21,46,40,16,93,5,34,48,21,62,88,42,87,19,44,64,27,82,23,42,25,93,73,20,58,19,48,34,46,34,87,53,68,91,78,61,15,42,92,26,34,66,6,29,78,40,6,33,52
43,20,53,18,61,59,13,92,84,19,84,109,21,46,40,16,93,5,34,48,21,62,88,57,87,19,44,64,48,81,27,42,25,91,73,20,59,27,61,35,61,44,87,53,68,91,78,68,15,42,92,26,34,66,6,29,78,40,6,38,52
44,20,53,17,61,59,17,92,84,19,84,109,21,48,40,25,93,5,34,48,21,62,88,57,91,20,44,64,48,81,27,42,25,91,73,20,65,26,64,35,61,44,87,53,68,91,78,68,15,42,92,26,34,66,6,29,78,43,6,38,52
45,20,53,17,61,59,15,92,84,19,84,114,21,48,40,25,93,5,34,48,21,62,88,57,91,20,44,64,48,85,22,62,25,91,73,20,74,26,64,35,61,44,87,53,73,91,78,68,15,42,92,26,32,66,6,29,78,43,6,38,59
46,20,53,22,61,59,17,92,84,19,84,114,21,48,40,25,93,5,34,51,21,62,88,57,91,22,57,73,48,85,22,62,36,91,73,20,74,26,80,35,61,44,87,53,78,91,75,68,15,42,92,26,32,71,6,29,78,43,6,38,59
47,23,53,22,61,59,17,92,84,19,85,114,21,48,40,25,93,5,34,51,21,62,88,57,93,22,59,73,48,85,22,62,36,91,73,20,73,26,80,35,61,44,87,53,78,91,75,68,15,46,92,26,32,71,6,29,79,43,6,38,73
48,23,53,30,61,57,17,92,84,19,87,114,21,48,40,22,93,5,34,51,21,62,88,60,93,22,66,73,48,85,22,72,36,91,73,20,73,26,80,40,61,47,87,53,84,91,75,68,15,46,92,26,32,67,6,29,85,48,6,38,73
49,23,53,30,61,57,17,99,84,19,86,114,21,48,40,22,93,5,34,51,28,62,88,60,93,22,66,73,48,94,22,72,36,91,73,20,77,26,75,40,61,47,87,53,84,91,75,68,15,46,92,26,32,67,6,29,85,48,6,38,73
50,23,53,30,61,72,17,99,83,18,86,114,25,48,40,22,92,5,34,51,28,62,88,68,93,24,66,73,48,94,28,72,36,91,73,20,81,39,76,49,61,47,87,55,84,91,75,68,15,46,92,26,33,67,6,36,85,53,6,38,73
