generation,score,runtime
558,112,
559,112,
560,112,
561,112,
562,112,
563,118,
564,118,
565,118,
566,118,
567,118,
568,118,
569,118,
570,118,
571,118,
572,118,
573,118,
574,118,
575,118,
576,118,
577,118,
578,118,
579,118,
580,118,
581,118,
582,133,
583,133,
584,133,
585,133,
586,133,
587,133,
588,133,
589,133,
590,133,
591,133,
592,133,
593,133,
594,133,
595,133,
596,133,
597,133,
598,133,
599,133,
600,133,
601,133,
602,133,
603,133,
604,133,
605,133,
606,133,
607,133,
608,133,
609,133,
610,133,
611,133,
612,133,
613,133,
614,133,
615,133,
616,133,
617,133,
618,133,
619,133,
620,133,
621,133,
622,133,
623,133,
624,133,
625,133,
626,133,
627,133,
628,133,
629,133,
630,133,
631,133,
632,133,
633,133,
634,133,
635,133,
636,133,
637,133,
638,133,
639,133,
640,133,
641,133,
642,133,
643,133,
644,133,
645,133,
646,133,
647,133,
648,133,
649,133,
650,133,
651,133,
652,133,
653,133,
654,133,
655,133,
656,133,
657,133,
658,133,
659,133,
660,133,
661,133,
662,133,
663,133,
664,133,
665,133,
666,133,
667,133,
668,133,
669,133,
670,133,
671,133,
672,133,
673,133,
674,133,
675,133,
676,133,
677,133,
678,133,
679,133,
680,133,
681,133,
682,133,
683,133,
684,133,
685,133,
686,133,
687,133,
688,133,
689,133,
690,133,
691,133,
692,133,
693,133,
694,133,
695,133,
696,133,
697,133,
698,133,
699,133,
700,133,
701,131,
702,131,
703,131,
704,131,
705,131,
706,131,
707,131,
708,131,
709,131,
710,131,
711,131,
712,131,
713,131,
714,131,
715,131,
716,131,
717,131,
718,131,
719,131,
720,131,
721,131,
722,131,
723,131,
724,131,
725,131,
726,131,
727,131,
728,131,
729,131,
730,131,
731,131,
732,131,
733,131,
734,131,
735,131,
736,131,
737,131,
738,131,
739,131,
740,131,
741,131,
742,131,
743,131,
744,131,
745,131,
746,131,
747,131,
748,131,
749,131,
750,131,
751,131,
752,131,
753,131,
754,131,
755,131,
756,131,
757,131,
758,131,
759,132,
760,132,
761,132,
762,132,
763,132,
764,132,
765,132,
766,132,
767,132,
768,132,
769,132,
770,132,
771,132,
772,132,
773,132,
774,132,
775,132,
776,132,
777,132,
778,132,
779,132,
780,132,
781,132,
782,132,
783,132,
784,132,
785,132,
786,132,
787,132,
788,132,
789,132,
790,132,
791,132,
792,132,
793,132,
794,132,
795,132,
796,132,
797,132,
798,132,
799,132,
800,132,
