generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
33,76,53,75,88,68,37,81,82,32,36,35,74,90,30,37,75,67,42,6,42,75,87,6,80,112,29,6,75,49,8,41,37,38,71,7,5,8,58,75,90,24,42,63,48,92,89,94,59,49,87,56,81,77,18,79,68,76,46,46,44
34,76,61,75,88,68,37,81,82,32,36,45,75,90,38,37,75,76,42,6,40,85,87,6,80,112,29,6,75,49,8,41,37,42,71,7,5,8,58,75,88,24,58,63,48,92,89,94,59,49,87,56,81,77,39,79,75,76,46,50,44
35,76,61,75,88,68,37,85,82,37,36,45,75,90,38,37,79,76,42,6,40,85,87,6,80,112,38,6,75,49,8,41,37,42,71,7,5,8,58,75,88,24,68,63,48,92,94,94,57,49,83,56,81,77,39,79,74,76,46,50,44
36,78,54,75,97,68,37,88,82,65,36,47,75,90,38,48,78,76,42,6,42,86,87,6,80,112,43,6,75,49,8,41,37,42,73,7,5,8,58,74,98,24,68,63,51,92,94,87,66,49,83,56,81,77,37,79,74,76,46,57,44
37,78,68,75,97,75,49,88,82,65,36,47,79,90,38,72,78,76,42,6,42,86,87,6,80,112,43,6,65,49,8,39,37,42,73,7,5,8,70,75,98,30,79,63,51,92,94,87,66,49,83,56,81,79,43,83,74,76,48,62,44
38,78,68,75,97,75,58,88,82,75,36,50,79,90,38,72,78,76,42,6,42,86,90,6,80,112,43,6,75,59,8,51,37,42,79,7,5,10,70,75,98,30,79,75,57,92,94,87,66,49,83,70,81,77,47,83,74,73,48,64,44
39,78,71,75,97,75,58,88,82,75,36,66,79,90,38,72,78,76,54,6,42,86,90,6,84,112,43,6,75,59,8,76,42,42,79,7,5,10,70,75,98,30,79,75,57,92,94,87,66,49,108,70,81,77,47,83,74,81,48,64,44
40,78,79,75,97,75,58,88,91,75,37,66,79,90,38,72,78,81,54,6,50,86,90,6,84,112,43,6,75,59,8,76,42,42,79,7,5,10,70,85,98,22,79,75,56,92,94,87,66,46,108,70,81,82,47,84,74,85,48,64,44
41,78,79,75,97,72,58,88,94,75,37,74,79,90,38,75,78,81,54,6,50,86,90,6,84,112,43,6,75,59,9,76,42,42,79,9,5,13,73,85,89,22,79,75,68,97,93,87,66,73,108,70,81,82,47,84,74,85,48,64,44
42,78,79,75,103,72,58,88,94,75,37,74,79,90,38,75,78,81,61,6,52,86,90,6,84,112,43,6,75,73,12,76,42,50,79,9,5,13,73,81,94,22,79,75,68,86,93,87,66,73,108,70,81,82,47,84,74,85,74,64,44
43,78,89,75,103,72,58,88,94,75,51,74,79,90,38,75,78,81,75,6,52,86,102,6,88,112,43,6,75,85,12,76,42,50,79,14,5,18,73,81,95,22,79,79,68,86,93,87,67,73,108,70,81,89,47,84,73,85,74,64,44
44,78,89,75,103,72,70,88,94,75,51,78,79,87,46,75,78,81,75,6,52,86,102,6,88,112,43,6,75,85,18,79,42,51,90,15,5,18,78,81,95,25,79,86,73,86,93,87,75,73,108,70,81,89,47,84,73,85,74,76,45
45,78,89,75,103,72,70,88,94,70,51,78,79,87,46,79,78,81,75,6,52,86,102,6,88,121,65,6,75,92,18,79,56,57,90,17,5,18,78,81,95,25,79,91,73,86,93,87,78,73,108,70,81,89,63,84,73,85,74,75,45
46,78,89,75,103,72,70,95,109,70,51,78,85,87,46,79,86,88,75,6,52,86,102,6,87,121,65,6,75,92,27,79,69,57,90,20,5,18,78,81,95,23,79,91,96,86,93,87,78,73,100,70,81,89,63,84,70,85,74,74,45
47,77,89,75,101,72,70,95,109,70,51,78,85,87,46,80,86,88,75,6,52,86,102,6,87,121,65,6,78,92,27,79,69,74,90,20,5,18,78,81,95,27,79,91,96,86,93,87,78,73,103,70,81,89,63,84,70,85,74,77,46
48,77,89,95,101,72,70,95,109,70,53,78,85,87,48,80,86,91,75,6,52,84,102,6,93,121,65,6,78,92,27,79,69,65,90,19,5,19,78,87,95,27,79,91,96,86,93,94,78,73,103,70,81,89,77,84,70,85,74,77,46
49,97,89,95,101,72,70,95,109,70,53,78,83,87,58,80,86,91,75,6,76,84,102,6,93,121,65,6,78,92,27,74,69,65,90,31,5,19,78,87,95,27,79,94,96,86,93,94,79,73,112,70,85,89,77,84,82,85,74,77,52
50,90,89,95,101,72,70,95,109,79,53,81,83,94,58,84,86,91,75,6,76,84,102,6,93,121,61,6,78,92,27,74,69,65,90,31,5,19,78,87,92,27,79,94,96,86,93,94,87,73,111,70,85,89,77,84,82,85,74,77,52
