generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
22,6,12,19,26,12,6,6,47,7,16,8,6,21,5,78,6,39,26,7,60,8,5,27,50,33,40,5,36,53,48,16,6,7,29,9,11,7,6,13,8,6,29,6,6,24,12,5,54,51,7,8,75,15,21,50,6,21,18,33,9
23,8,16,19,38,18,6,6,47,11,21,8,6,21,5,78,6,39,35,7,63,8,5,27,50,33,77,7,36,53,48,16,7,7,29,9,11,10,6,13,8,6,33,9,6,28,14,9,54,51,7,8,75,18,21,50,6,23,29,33,9
24,8,16,19,38,36,6,6,60,15,21,8,6,23,6,78,6,39,36,7,84,9,5,25,50,33,77,16,42,53,45,16,8,8,33,12,11,9,6,22,8,6,34,9,6,30,13,19,69,51,7,8,75,18,21,50,6,23,38,46,9
25,8,16,21,38,36,6,6,71,15,26,11,6,23,6,78,6,39,36,7,84,19,5,25,53,33,77,30,42,53,64,18,8,8,44,16,14,10,6,22,8,9,34,15,6,27,16,26,69,51,7,8,75,18,25,50,6,29,38,46,9
26,8,16,28,38,36,6,6,68,16,34,12,6,23,6,78,9,39,36,7,84,19,5,23,53,33,77,30,42,60,64,18,8,8,44,16,18,10,6,22,8,9,34,16,6,27,19,26,69,51,7,8,75,18,25,50,6,29,38,46,9
27,8,16,29,38,36,6,6,68,16,34,10,6,24,6,77,9,39,36,7,99,19,6,51,53,33,77,47,42,75,64,18,8,8,44,16,18,10,8,22,8,9,50,21,6,27,27,36,69,51,7,8,75,18,25,50,6,29,41,45,9
28,8,27,29,38,36,6,6,68,15,34,18,6,31,6,81,9,54,36,7,96,34,6,53,53,34,84,47,46,73,64,18,8,12,39,17,18,13,8,25,8,19,50,23,7,27,27,56,69,56,8,8,75,28,25,50,9,39,41,66,9
29,8,27,29,38,36,6,6,68,22,34,18,6,31,6,75,9,54,36,7,96,34,6,59,53,36,84,47,53,73,64,35,8,12,39,22,18,20,8,25,8,19,50,34,7,27,27,56,69,56,10,11,75,28,25,57,9,53,62,66,9
30,8,27,32,38,36,6,7,68,28,34,17,6,31,6,75,9,54,36,11,96,37,7,59,53,40,84,47,53,73,64,46,9,12,39,22,24,20,8,25,8,16,50,34,7,35,27,56,69,56,13,12,75,28,25,57,12,53,62,66,9
31,8,25,42,38,36,6,7,68,28,34,17,6,31,6,75,9,54,36,10,96,40,7,59,53,38,84,47,53,75,64,46,9,11,39,22,24,20,8,27,8,30,50,34,7,35,27,56,69,56,14,12,75,28,25,57,15,53,62,66,9
32,8,31,42,38,36,6,7,68,28,34,24,6,39,6,75,9,54,36,15,96,40,10,59,53,38,84,47,53,75,64,46,9,17,45,22,24,20,8,27,8,30,50,34,7,35,27,56,69,62,19,13,75,28,25,57,15,60,62,66,9
33,8,31,42,38,36,6,7,68,28,34,24,6,39,6,75,9,54,34,16,96,63,15,59,73,38,84,47,62,75,64,46,9,22,48,22,24,20,8,27,8,45,50,54,7,35,23,54,69,60,31,14,75,28,28,57,34,60,62,66,9
34,9,31,42,49,30,6,8,68,28,34,44,6,39,6,75,9,54,41,16,96,63,15,59,73,38,84,52,62,75,64,46,9,22,48,22,24,18,8,36,8,45,42,54,7,35,24,54,75,59,31,14,75,28,28,57,51,60,62,66,9
35,8,31,46,62,30,8,10,74,28,38,44,6,39,6,75,9,54,41,16,96,63,15,59,73,38,84,67,75,83,64,46,9,22,48,30,24,18,8,36,8,45,42,63,7,35,24,54,75,59,31,14,75,28,28,57,49,60,62,66,9
36,8,31,52,56,30,8,10,74,28,47,44,6,39,6,75,9,54,41,16,96,63,15,59,73,38,84,67,75,75,64,46,9,22,48,32,24,23,8,36,8,45,42,63,7,35,24,54,75,59,30,14,75,41,28,57,49,60,62,66,9
37,12,31,52,56,30,8,14,74,28,53,36,6,39,6,75,9,54,41,16,96,63,15,59,73,56,84,67,75,75,64,46,9,32,48,32,24,23,8,36,7,45,42,72,7,35,30,54,75,59,30,16,75,41,28,57,49,60,62,66,9
38,15,38,52,56,30,8,27,74,28,46,36,6,39,6,75,9,54,41,16,96,63,15,59,73,56,84,67,75,75,64,46,9,32,62,47,24,23,8,36,7,45,81,71,7,35,30,54,75,59,30,16,75,41,28,57,54,60,62,66,9
39,32,44,52,56,30,8,27,74,28,46,36,7,39,6,75,9,54,41,16,96,76,15,59,71,56,84,74,75,75,64,46,10,32,62,44,24,23,9,36,7,40,87,71,7,35,30,67,91,59,40,16,75,41,28,57,56,61,62,66,9
40,32,44,52,65,30,9,51,74,28,46,36,7,39,6,75,9,55,41,16,96,76,15,59,71,56,84,74,75,75,64,46,15,32,76,44,24,23,9,36,7,51,87,71,7,35,33,67,91,59,33,16,75,41,28,57,56,61,62,66,9
41,49,44,70,65,46,9,58,74,28,54,58,7,39,6,75,9,55,41,17,96,76,17,59,71,65,84,74,75,75,72,44,15,33,76,48,24,23,9,36,7,51,87,71,7,45,33,67,91,59,33,16,75,41,28,57,56,61,60,66,7
42,49,60,70,65,46,9,55,74,28,57,58,7,39,8,75,9,63,41,17,96,76,17,59,82,73,91,74,75,75,72,44,18,33,76,48,24,23,11,44,7,83,87,71,7,46,35,78,91,59,33,16,95,41,28,57,63,61,60,66,7
43,49,60,70,69,50,12,60,91,28,57,58,7,39,9,75,9,77,58,17,96,76,17,59,82,73,91,74,75,75,72,44,18,33,76,48,24,23,11,49,7,83,87,74,7,56,35,78,91,59,33,16,107,41,32,57,68,80,60,66,7
44,49,71,70,73,50,12,60,91,28,75,58,7,39,17,75,9,77,58,24,96,76,19,59,82,73,91,74,75,75,83,61,18,43,76,48,24,23,13,49,7,83,87,74,7,56,35,78,91,59,44,29,107,41,32,57,68,80,60,66,8
45,49,75,70,73,50,14,60,91,28,75,58,7,39,27,75,9,85,58,27,96,76,20,59,82,83,91,74,75,75,83,71,21,43,76,48,24,23,18,40,7,83,87,72,7,56,35,78,91,59,54,29,107,41,32,57,82,80,60,66,14
46,49,75,70,73,50,15,60,91,28,75,58,7,39,33,78,9,85,64,27,96,72,26,60,82,83,95,74,75,75,83,71,25,47,76,48,24,28,28,56,7,83,87,72,7,56,35,78,91,59,54,29,107,41,62,57,92,80,60,66,14
47,49,75,70,75,50,15,60,91,28,75,58,7,39,32,78,9,88,64,27,96,72,26,60,82,83,95,74,75,75,83,71,35,47,76,48,24,28,28,60,7,83,87,72,7,66,35,78,91,59,54,29,107,41,62,57,92,80,60,66,14
48,49,75,70,75,63,16,60,91,29,75,65,7,39,32,78,9,88,64,27,96,90,26,60,82,104,95,74,75,75,83,71,35,47,76,62,24,28,38,60,7,83,100,72,7,66,38,78,91,59,54,29,114,41,62,57,92,80,60,66,14
49,49,75,70,75,63,16,60,91,32,75,62,7,39,37,74,9,88,64,27,96,90,26,75,82,104,95,74,75,75,83,71,35,47,76,62,24,38,38,65,7,83,100,72,8,66,38,78,91,72,54,29,114,41,74,57,92,80,61,66,14
50,64,76,70,75,68,16,83,91,32,75,62,8,39,37,74,9,88,65,27,96,90,26,75,82,104,95,74,75,75,83,71,36,48,76,62,24,44,38,65,7,83,100,72,8,66,55,82,91,72,54,29,114,41,74,57,92,80,61,66,14
