generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
23,7,6,51,61,69,75,11,11,20,47,6,11,22,43,8,21,10,35,6,6,71,44,61,58,38,6,25,82,29,61,76,25,55,21,86,35,57,59,25,27,42,8,6,24,32,37,54,27,7,42,19,20,45,8,27,30,31,87,93,20
24,7,6,51,61,69,75,16,11,22,70,6,15,22,43,8,31,10,37,6,6,71,44,76,58,38,6,25,82,29,70,76,25,55,21,86,35,57,59,25,27,53,8,8,24,32,37,54,27,7,42,19,20,43,8,33,34,31,90,93,20
25,7,6,63,61,69,75,38,14,22,70,6,16,23,43,8,31,9,37,6,6,71,52,76,58,38,6,33,82,29,70,76,25,78,21,86,38,57,59,25,34,54,8,8,24,32,37,54,27,7,36,20,20,49,8,33,34,31,90,93,20
26,7,6,85,79,75,75,38,13,28,70,6,16,26,53,8,31,10,37,6,6,71,52,76,58,38,6,33,82,29,70,74,46,80,21,86,53,85,59,25,34,72,8,8,24,32,37,54,27,7,54,29,20,47,8,33,35,38,81,93,22
27,10,6,85,79,78,75,58,25,28,70,6,18,26,52,8,31,11,39,6,6,71,52,76,58,38,6,36,82,37,70,79,46,80,21,86,53,85,59,36,34,72,8,8,28,45,39,61,27,7,54,29,19,45,8,33,41,39,81,93,22
28,22,6,85,79,78,80,58,25,28,70,7,21,26,56,8,39,16,39,6,6,71,52,76,58,45,6,40,75,37,75,78,46,80,21,86,53,85,75,36,30,72,8,8,28,45,41,61,27,7,54,38,19,51,8,33,41,39,81,93,33
29,22,6,87,76,78,80,58,25,28,70,7,30,26,75,8,44,16,39,6,6,71,52,76,70,46,11,40,75,37,82,78,46,80,21,86,53,86,75,36,34,72,8,8,30,45,41,74,41,7,54,39,19,51,8,33,41,39,95,93,33
30,23,6,87,76,79,80,58,25,28,70,8,37,26,75,8,45,16,44,6,6,86,52,74,70,46,16,40,79,37,82,78,46,80,25,86,81,86,75,36,42,72,8,8,30,45,41,73,41,7,54,39,19,58,8,33,41,50,95,93,33
31,30,6,90,77,82,80,58,27,31,70,14,41,26,75,8,45,23,44,6,6,86,62,82,69,49,21,40,79,37,82,78,46,80,25,86,81,86,75,45,49,72,10,8,27,45,48,81,41,7,59,63,19,71,8,30,41,50,95,94,33
32,51,6,90,77,84,80,58,50,52,70,14,41,26,75,8,44,23,57,6,6,86,66,112,69,49,25,40,84,40,90,78,46,80,24,113,81,86,75,45,64,72,10,11,41,45,48,81,41,7,59,63,19,71,8,34,41,49,95,94,33
33,73,6,91,77,84,85,58,46,51,70,14,44,26,75,8,44,23,57,6,6,86,66,112,77,54,25,40,84,40,90,78,46,80,24,113,81,86,75,51,64,70,10,11,35,45,49,81,41,7,59,63,19,71,8,34,41,49,92,94,33
34,73,6,91,77,84,85,58,46,51,78,14,41,26,82,8,56,23,62,6,6,86,66,112,86,51,25,40,84,40,90,78,46,80,24,113,81,86,75,51,64,75,13,14,42,45,68,81,58,7,71,53,19,71,8,34,43,49,92,94,33
35,75,6,96,77,84,85,58,46,51,78,14,51,26,84,8,56,23,61,6,6,86,66,112,86,81,25,40,84,40,90,78,46,80,24,113,81,86,75,51,64,75,15,25,51,45,68,75,72,7,77,61,19,70,8,34,43,49,92,94,33
36,75,6,96,77,84,85,58,46,51,73,14,58,26,80,8,60,23,61,6,6,86,66,119,86,81,25,40,85,50,90,78,46,80,24,110,81,86,83,51,73,75,14,25,57,45,68,75,72,7,77,61,22,70,8,34,47,42,92,94,37
37,75,6,99,77,84,85,58,46,51,88,22,61,26,80,8,60,23,61,6,6,86,66,118,86,81,28,40,86,50,86,78,46,80,26,110,81,86,83,51,73,75,16,25,57,45,68,75,75,7,81,61,27,70,8,34,47,42,115,94,39
38,72,6,99,77,84,85,58,46,59,88,30,75,26,83,8,60,23,61,6,6,86,66,118,86,81,28,62,86,52,86,78,46,80,33,110,86,86,83,51,73,75,19,25,57,45,68,85,75,7,81,61,27,70,8,36,47,42,115,94,39
39,72,6,99,77,84,85,58,64,59,88,30,75,25,83,8,85,23,61,6,6,86,66,137,86,81,40,65,88,52,86,93,53,80,40,110,86,87,83,51,73,75,21,27,56,45,68,85,74,7,93,82,27,70,8,36,53,54,115,94,43
40,72,6,99,77,84,85,58,75,59,94,30,75,25,79,8,85,23,75,6,6,86,66,137,86,81,40,69,92,52,86,93,53,80,40,110,86,87,83,55,76,75,21,25,59,45,68,85,74,7,93,82,27,76,8,35,53,54,115,94,43
41,80,6,99,77,89,85,58,75,56,94,30,75,25,83,8,85,23,75,6,6,86,100,137,86,81,40,69,92,63,97,93,54,80,40,110,86,87,83,55,76,72,21,25,77,45,68,85,85,7,93,82,27,78,8,35,53,49,112,94,43
42,89,6,99,80,89,85,58,75,56,94,30,75,25,83,8,85,23,68,6,6,86,100,137,86,81,42,69,92,63,97,93,52,80,40,110,86,87,83,56,76,72,31,25,77,45,66,85,91,7,93,82,27,89,8,35,53,55,112,94,51
43,89,6,99,80,89,90,58,75,73,94,30,75,36,83,8,85,26,68,6,6,86,100,137,96,81,43,85,92,63,106,90,65,80,40,130,86,87,83,59,76,79,31,25,77,45,66,85,91,7,95,82,27,89,8,38,53,75,112,94,51
44,100,6,99,90,89,90,58,75,73,94,38,75,36,83,8,85,30,68,6,6,86,100,137,96,81,49,80,92,63,106,90,65,80,40,130,86,87,83,59,76,81,40,25,77,45,69,84,91,7,95,82,27,95,8,41,53,75,118,94,61
45,100,6,99,90,89,90,58,75,73,94,39,75,36,83,8,85,34,75,6,6,86,100,137,96,81,45,83,92,60,106,90,65,80,40,130,86,92,84,60,76,81,49,25,77,45,69,84,91,7,95,82,27,95,8,70,53,80,118,94,61
46,100,6,105,90,86,90,58,75,73,94,53,75,36,82,8,85,34,75,6,6,86,100,137,96,78,45,83,92,65,106,90,65,80,40,130,86,92,84,74,76,81,50,25,70,44,69,84,91,7,95,82,27,95,8,70,53,80,125,94,61
47,100,6,105,90,92,90,65,75,73,94,53,78,36,82,8,85,50,75,6,6,86,100,137,105,78,45,83,92,65,106,92,65,80,40,130,98,92,84,74,76,81,60,27,70,44,69,84,91,7,95,82,27,95,8,70,53,81,125,94,61
48,100,6,105,90,92,90,65,75,73,94,53,78,36,82,8,85,50,75,6,6,86,100,137,105,78,45,85,92,76,106,92,65,91,40,130,98,92,87,74,76,95,60,33,68,44,79,83,91,7,95,82,27,95,8,70,53,81,125,94,61
49,100,6,112,90,87,90,75,75,73,94,53,78,43,82,8,85,50,75,6,6,86,100,137,105,78,45,85,92,76,106,92,65,91,39,130,98,92,87,74,94,95,60,33,68,44,79,83,91,7,95,82,27,95,8,70,53,95,125,94,75
50,100,6,112,90,87,90,75,75,73,94,53,78,43,82,8,109,50,75,6,6,86,100,137,105,78,45,85,92,76,106,112,65,91,39,130,98,92,87,74,94,95,71,33,72,44,78,83,91,9,95,87,27,95,8,70,53,95,125,94,75
