generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
35,60,61,88,96,64,90,6,38,9,75,8,91,72,77,73,34,44,93,32,53,28,36,91,83,77,53,6,104,19,67,49,70,83,28,17,10,6,98,45,93,53,35,89,75,84,14,88,8,7,109,34,73,75,47,45,20,86,61,45,66
36,67,61,88,96,64,90,6,38,9,73,8,91,80,77,73,53,49,93,32,53,28,36,91,83,77,53,6,104,27,67,49,82,83,28,17,10,6,98,45,93,57,35,89,75,84,14,88,8,7,109,32,73,75,47,53,21,86,61,45,66
37,67,61,88,101,73,90,6,44,9,73,8,91,75,77,73,59,60,93,32,53,28,36,91,91,77,54,6,104,24,73,49,82,83,28,17,10,6,95,45,93,57,35,89,74,89,14,103,8,7,109,32,75,75,55,65,21,86,61,45,66
38,76,61,88,101,77,90,6,44,9,77,8,102,75,77,73,67,60,93,43,59,28,36,91,91,77,54,6,104,24,73,49,80,83,28,17,10,6,95,41,93,64,35,94,74,89,14,103,8,7,109,32,75,75,55,65,21,86,61,45,66
39,76,61,88,101,77,90,8,46,9,77,8,94,78,95,73,67,73,93,54,59,28,36,91,91,77,54,6,104,24,73,49,80,83,28,17,10,6,107,45,93,80,35,94,74,85,14,103,8,7,109,32,75,75,55,72,21,86,61,45,64
40,76,61,88,101,77,90,10,46,9,84,8,94,82,95,73,67,75,93,54,59,28,39,91,91,77,75,6,104,28,90,73,78,83,28,17,10,6,107,55,93,75,35,94,74,85,14,85,8,7,109,32,75,75,55,72,21,86,61,45,64
41,76,61,85,101,77,90,13,44,9,84,8,94,82,95,73,67,81,93,54,59,41,39,91,95,72,75,6,104,28,90,73,74,83,42,17,10,6,112,57,93,75,35,94,74,87,16,96,10,7,103,32,75,75,55,72,21,86,61,45,76
42,79,63,85,101,77,90,21,49,11,84,8,94,82,95,73,67,81,93,54,59,41,39,91,95,99,68,6,104,28,90,73,74,83,42,17,10,6,112,54,93,78,35,94,75,87,16,122,10,7,103,37,75,75,55,72,21,86,61,45,79
43,77,63,95,101,81,90,27,49,10,84,8,94,82,95,76,67,81,93,41,59,41,39,91,95,99,87,6,104,28,90,71,74,83,42,17,10,6,112,76,93,78,35,94,75,87,17,122,11,7,103,37,75,75,56,72,21,86,61,45,79
44,92,63,95,101,81,97,43,49,10,84,8,94,82,95,87,67,94,93,41,59,41,39,91,95,99,87,6,104,28,90,71,74,83,42,17,10,6,112,76,93,78,35,94,74,87,17,122,11,7,112,37,75,75,56,72,22,86,61,45,80
45,91,63,95,101,87,97,43,50,13,84,8,94,82,95,95,67,94,93,41,71,50,44,91,95,99,87,6,104,28,90,71,74,83,42,17,10,6,122,73,93,78,40,94,74,87,17,122,13,7,112,57,75,76,70,72,22,90,61,45,80
46,91,63,95,101,87,97,66,50,17,85,8,94,82,95,100,67,94,93,41,60,50,53,91,93,99,87,6,104,43,96,92,97,86,42,17,10,6,122,73,93,71,40,94,74,87,17,122,18,7,112,57,75,76,70,70,22,90,61,45,80
47,89,72,95,101,87,97,66,50,19,85,8,94,82,95,99,68,94,93,49,60,50,50,91,93,99,87,6,104,43,96,92,97,89,42,17,10,8,122,73,97,71,40,94,74,87,17,122,49,7,112,57,81,76,70,70,27,94,56,48,80
48,89,72,95,101,87,97,66,50,40,85,8,94,82,95,111,68,94,99,49,60,50,54,91,93,99,87,6,104,43,92,92,97,94,42,17,10,9,122,73,93,73,40,94,76,87,17,122,57,10,112,57,81,93,70,70,27,94,58,48,80
49,89,72,95,98,87,97,74,56,40,85,8,94,82,86,120,68,94,99,61,60,50,54,91,93,99,87,6,104,43,92,93,97,94,42,19,10,9,122,73,93,87,41,94,85,87,17,122,57,10,112,57,81,93,70,74,27,94,58,48,80
50,89,72,101,98,89,97,75,58,40,85,8,94,82,86,120,68,111,99,47,61,62,68,91,93,99,87,6,104,43,92,93,97,94,42,19,10,9,122,73,93,87,42,94,85,90,17,122,62,11,122,57,81,93,70,74,33,94,60,48,80
