generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
10,59,17,22,36,17,31,36,22,40,6,50,10,12,5,44,13,57,11,8,21,25,9,6,27,26,8,14,30,29,43,21,16,24,24,61,10,21,37,5,29,66,6,20,16,14,6,46,5,47,38,19,43,22,26,24,10,11,10,19,9
11,59,19,19,36,17,41,36,22,34,8,50,21,12,5,44,17,68,11,14,24,32,9,6,27,34,15,14,30,29,43,21,17,24,24,57,14,21,37,8,29,69,6,20,18,14,6,69,5,44,38,19,43,29,42,24,23,11,11,19,9
12,59,19,23,36,17,40,36,23,34,8,65,19,12,5,44,17,68,11,14,24,46,11,6,37,44,15,14,29,29,43,21,17,37,24,63,18,21,44,12,31,67,11,20,23,14,6,65,5,51,38,22,67,29,42,26,23,11,12,23,8
13,59,19,25,49,17,55,36,23,34,12,65,19,12,5,44,17,69,11,12,28,46,18,6,37,44,15,14,38,29,43,24,17,31,24,63,18,21,44,12,32,95,11,20,28,17,6,65,5,51,54,23,67,33,42,26,24,11,14,26,9
14,59,22,32,51,17,55,45,23,34,19,65,19,15,5,52,18,69,27,12,25,46,25,6,43,50,15,15,38,27,43,24,19,34,40,74,21,24,45,12,33,95,19,22,28,15,6,76,5,40,54,27,67,41,37,28,24,11,14,26,16
15,59,25,47,51,20,59,50,23,36,28,67,19,15,5,52,20,69,27,13,37,46,30,6,43,50,20,15,38,27,43,26,19,34,40,75,24,23,57,15,33,95,20,22,37,16,6,95,5,40,67,27,67,50,37,28,24,11,17,26,18
16,59,27,54,51,20,59,44,26,44,28,67,26,16,6,52,24,69,27,14,37,47,30,6,43,58,22,15,38,28,43,26,19,37,43,75,24,23,57,17,47,95,25,22,37,16,8,90,5,47,67,31,76,55,49,31,24,11,17,30,19
17,59,30,54,52,20,59,44,26,45,28,67,33,16,6,52,24,71,27,14,37,61,28,6,41,58,20,15,38,28,56,41,26,37,43,75,26,23,66,19,52,105,25,22,37,16,8,90,5,61,75,31,74,75,52,42,24,15,18,36,19
18,64,32,54,52,20,59,44,25,71,35,67,33,18,6,52,24,83,30,20,37,61,32,6,52,58,20,15,38,28,51,41,32,45,43,74,32,23,66,28,52,105,25,22,36,18,8,100,5,58,75,31,74,87,61,42,24,15,24,36,26
19,69,31,54,59,20,59,44,25,71,35,67,27,18,6,52,24,83,40,21,37,61,36,6,52,58,20,18,42,36,63,41,31,45,43,75,47,24,72,28,58,105,25,22,34,18,8,100,5,67,87,31,81,87,61,44,24,15,24,31,32
20,69,31,57,59,20,59,48,25,71,35,67,33,19,6,52,24,85,43,33,37,61,36,6,65,55,20,18,49,35,63,41,31,45,43,75,47,24,75,28,61,105,32,22,39,18,8,100,5,67,87,39,81,87,61,44,35,15,24,31,32
21,76,31,63,66,20,58,48,25,73,35,75,33,19,6,52,24,89,43,33,37,77,36,6,65,73,26,18,52,39,67,44,31,45,35,74,47,24,75,28,63,105,32,22,39,18,8,102,5,74,87,39,81,87,69,42,35,19,24,35,38
22,75,35,62,66,21,61,59,29,73,51,77,39,19,6,64,24,89,43,33,50,77,36,6,65,86,26,19,52,45,74,44,31,47,35,76,47,25,78,28,66,105,32,22,39,18,8,102,5,74,87,39,78,90,69,55,35,19,27,35,38
23,75,42,62,82,30,61,59,29,73,51,77,40,25,6,64,24,99,43,33,50,77,36,6,65,86,26,32,52,41,74,44,31,47,44,80,47,25,78,38,78,119,32,22,52,21,10,103,5,74,87,39,78,90,72,55,35,19,27,35,36
24,75,42,62,88,28,61,59,35,73,51,73,56,25,6,62,24,99,66,36,50,77,36,6,65,86,47,32,52,52,80,44,31,60,44,80,47,30,78,38,78,101,43,24,70,21,10,105,5,78,87,39,78,90,72,55,35,19,27,35,53
25,75,42,62,95,39,57,59,35,75,51,73,71,25,6,62,24,90,66,36,50,77,42,6,65,86,47,32,58,66,80,44,31,60,45,80,47,30,78,38,81,110,43,26,83,21,10,105,5,78,87,54,78,90,72,55,35,19,31,38,53
26,75,49,64,95,39,57,66,35,75,51,80,71,26,6,62,24,100,66,44,50,78,48,6,65,86,47,32,67,66,80,44,31,60,45,80,54,30,81,47,81,110,43,28,83,21,10,115,5,78,87,53,78,91,74,55,37,19,39,38,53
27,75,49,64,95,39,57,71,51,75,51,86,71,26,6,62,24,99,66,58,50,78,54,6,65,86,47,32,73,66,80,44,31,69,45,86,54,30,82,49,81,134,43,28,83,21,10,121,5,78,87,53,78,91,87,55,41,18,39,43,70
28,75,49,65,95,44,67,71,51,82,55,86,71,26,6,62,24,107,66,58,60,78,50,6,62,86,47,32,73,66,80,48,31,69,45,86,54,30,86,49,81,146,43,33,83,21,10,121,5,89,87,53,78,91,85,55,41,18,39,43,66
29,75,49,71,95,44,67,71,51,93,55,78,71,30,6,62,24,107,66,68,60,77,50,6,62,105,60,39,73,78,94,48,31,69,56,86,57,30,86,49,84,142,58,47,88,21,10,112,5,90,87,57,78,91,87,55,41,19,42,42,65
30,83,49,71,95,44,77,71,55,93,55,78,68,30,6,69,27,107,68,68,60,77,74,6,60,105,60,39,85,78,94,48,31,69,56,86,72,30,86,49,86,142,58,47,87,21,10,112,5,82,87,61,78,91,90,55,41,19,42,42,68
31,83,51,72,95,44,77,71,55,93,55,78,68,30,6,69,27,111,74,68,60,77,74,6,69,105,60,56,80,78,94,56,40,75,56,86,72,30,86,49,86,142,58,50,86,21,12,123,5,89,87,61,78,94,90,55,41,19,42,42,90
32,83,51,76,95,44,77,71,55,93,55,89,68,30,6,69,32,111,79,68,60,78,74,6,69,105,60,59,92,78,94,76,35,76,56,86,72,43,86,75,95,142,58,51,86,21,12,123,5,97,87,75,78,94,90,55,53,24,42,42,99
33,83,51,73,95,44,77,71,55,93,62,91,95,30,6,69,32,111,79,68,66,78,74,6,65,105,74,59,95,69,93,78,35,76,56,86,86,43,86,75,95,145,58,62,89,34,13,123,6,97,87,75,78,94,92,55,53,22,42,45,107
34,83,56,82,95,44,78,71,55,96,62,90,95,30,6,69,32,116,79,65,66,79,74,6,74,105,84,75,95,69,96,78,35,78,56,86,86,43,86,76,95,145,58,62,89,34,11,131,6,97,92,75,78,101,90,55,53,28,42,45,112
35,83,56,80,95,44,87,71,55,96,62,90,95,30,6,77,32,116,78,71,66,81,74,6,67,105,84,75,95,77,97,78,35,83,56,86,86,43,86,76,95,145,58,62,89,34,13,124,6,97,92,75,90,101,98,55,53,28,42,49,112
36,83,56,80,95,44,91,71,55,96,61,90,95,30,6,77,32,124,78,75,80,81,74,6,85,105,84,71,95,77,101,88,47,92,56,86,86,43,88,76,95,145,64,62,89,34,13,124,6,99,92,75,90,98,95,55,53,28,42,50,112
37,85,56,86,95,44,91,71,55,96,61,90,100,30,6,79,32,124,87,75,80,87,75,6,81,99,85,71,95,77,101,88,47,92,56,91,86,43,88,72,95,145,64,62,89,34,15,124,6,99,92,76,90,98,95,70,72,28,48,50,112
38,85,59,86,97,52,91,73,64,96,61,100,100,35,6,79,33,124,87,75,79,87,75,6,85,110,92,71,95,77,101,88,47,92,56,91,89,43,88,72,95,145,64,62,89,34,17,124,6,99,93,76,90,98,95,70,72,30,48,50,124
39,87,59,86,97,51,91,73,64,96,61,100,104,35,6,79,33,138,87,89,89,87,75,6,86,110,92,89,95,87,101,88,47,92,56,91,90,43,88,70,95,145,64,62,89,34,17,134,6,106,93,76,90,98,95,70,72,30,48,50,124
40,93,59,85,97,51,91,69,64,96,61,100,104,35,6,79,33,138,87,89,89,95,75,6,93,110,92,89,93,87,101,88,47,92,56,91,90,43,89,70,95,145,64,67,89,34,19,134,6,106,93,76,90,98,95,70,72,30,48,50,124
41,93,86,92,97,57,91,82,64,96,61,105,104,35,6,79,33,138,90,89,88,95,75,6,93,110,92,89,93,87,101,88,47,92,56,89,90,43,92,70,95,145,64,67,86,34,22,134,6,106,93,76,93,98,95,70,72,30,48,50,120
42,93,86,96,97,57,91,74,68,96,61,123,104,35,6,79,33,138,90,89,91,95,75,6,90,110,92,89,96,87,113,88,47,92,56,89,90,43,94,72,97,145,76,67,89,34,36,141,8,106,93,76,93,98,102,70,72,30,47,50,121
43,93,86,96,97,57,91,74,68,96,61,123,112,35,6,79,33,138,90,89,94,95,75,6,101,110,92,89,96,87,113,88,47,92,56,89,90,43,94,72,97,145,85,67,89,36,36,141,8,106,93,76,90,98,102,70,72,30,47,64,121
44,93,86,96,97,57,91,74,77,96,76,123,112,35,6,79,33,145,90,89,94,101,75,6,101,110,92,89,96,87,125,88,57,92,73,89,100,43,94,75,97,145,86,67,89,36,38,141,8,106,93,75,90,98,102,70,72,30,47,64,140
45,93,86,96,95,61,91,74,77,96,76,123,112,35,6,79,33,145,90,89,94,101,76,6,101,110,92,90,96,87,125,88,57,92,64,89,100,41,94,75,97,145,89,67,87,36,38,141,8,105,93,75,94,98,102,70,104,30,44,64,144
46,98,86,96,99,75,91,85,77,96,76,123,112,35,6,79,33,145,90,89,94,101,75,6,101,121,92,90,96,87,125,88,64,92,59,89,100,41,94,75,97,145,89,63,91,36,38,141,8,105,93,75,94,98,102,70,104,33,44,59,144
47,98,86,96,101,75,91,85,77,96,76,123,112,35,7,79,33,149,90,89,94,101,75,6,101,121,92,90,96,87,125,88,62,92,59,89,100,41,94,74,97,145,91,66,91,36,38,141,8,105,93,75,94,98,102,70,104,33,54,59,142
48,98,86,96,101,75,91,85,77,96,76,123,112,41,7,83,33,149,90,89,94,101,87,6,101,121,98,90,96,99,132,88,74,99,65,89,100,41,94,74,97,145,91,66,91,36,38,141,8,105,97,75,94,98,102,70,104,33,54,59,142
49,98,97,96,101,75,91,85,77,96,76,123,112,41,7,83,33,149,90,89,94,101,87,6,101,121,98,90,96,99,132,91,75,99,66,89,100,41,94,74,97,145,91,82,93,55,38,143,8,105,97,75,94,98,102,70,104,33,54,59,142
50,97,97,96,101,75,91,90,78,96,76,123,112,41,7,83,33,149,90,89,94,101,87,6,101,121,98,90,96,99,132,91,89,99,66,89,104,41,94,74,97,145,91,82,95,55,38,144,8,105,97,76,94,98,102,67,104,43,54,63,142
