generation,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60
17,30,43,15,5,57,36,12,27,9,6,13,23,6,56,18,31,36,31,6,84,9,20,35,9,33,21,5,68,24,30,7,43,20,19,19,13,28,8,25,21,72,17,26,28,7,8,10,65,16,39,18,14,35,19,52,32,16,47,5,12
18,47,62,15,5,67,37,12,25,13,6,13,28,6,56,18,33,36,40,6,84,12,20,35,8,41,21,5,68,24,44,7,43,20,19,27,13,28,8,25,22,75,22,27,28,7,8,10,65,16,39,23,14,42,25,52,32,16,47,5,12
19,47,61,15,5,72,37,12,25,12,6,16,28,6,56,18,33,36,45,6,84,12,20,35,8,41,21,5,68,28,44,17,51,26,21,27,15,28,8,25,27,75,22,27,33,7,8,12,65,16,38,23,19,36,24,52,32,17,47,5,12
20,47,61,15,5,71,37,12,41,16,6,16,28,6,63,18,32,36,45,6,84,12,20,35,11,41,21,5,68,28,44,50,51,30,21,27,26,41,8,25,27,75,25,27,33,7,8,21,65,31,39,23,19,40,35,67,32,18,47,5,11
21,47,61,15,5,91,37,12,41,22,6,16,28,6,76,18,32,36,45,6,84,13,20,35,12,41,21,5,65,28,44,50,50,34,29,22,26,41,8,25,27,75,28,27,53,7,10,23,65,31,53,23,19,47,35,75,32,18,56,5,11
22,47,61,15,5,91,44,12,41,22,6,16,34,6,84,18,32,36,62,6,84,20,19,35,14,43,21,5,66,33,44,47,48,34,29,22,26,41,8,25,27,75,28,27,66,7,10,27,73,35,62,23,19,47,35,83,50,18,56,5,11
23,47,61,16,6,91,42,12,41,33,6,16,49,6,89,19,32,36,62,6,84,20,19,35,14,43,21,5,66,40,44,52,48,34,29,22,26,41,8,25,45,75,28,27,66,7,10,27,74,35,62,31,19,47,39,83,50,18,60,5,11
24,58,61,16,6,91,42,15,41,34,6,19,49,6,87,19,32,53,62,6,84,20,19,35,16,43,21,5,74,40,49,52,68,34,29,22,25,41,8,38,45,75,28,27,66,7,10,30,74,35,62,31,19,44,39,83,50,18,60,5,11
25,58,62,22,6,89,42,15,41,32,6,19,49,6,87,19,38,50,62,6,84,20,19,35,16,52,21,5,75,41,49,63,68,46,30,33,32,44,8,38,45,75,34,27,66,7,13,30,74,35,76,29,19,44,39,86,50,18,60,5,11
26,52,62,22,6,89,42,15,57,32,6,19,46,6,90,21,33,50,62,6,84,20,19,37,16,66,21,5,75,45,49,63,68,46,30,33,32,63,8,35,45,75,34,27,66,7,22,30,74,35,76,34,19,44,39,86,50,18,60,5,12
27,57,62,22,6,89,42,15,57,32,6,19,46,6,90,21,51,50,62,6,84,20,19,37,16,66,21,5,75,45,51,66,75,46,30,33,32,63,8,35,45,75,34,27,70,7,25,30,74,35,76,34,19,44,39,86,58,22,67,5,14
28,57,75,22,6,89,57,15,57,32,6,19,46,6,90,23,51,50,62,6,86,20,19,37,16,66,21,5,75,45,51,71,75,46,41,33,36,63,8,39,45,75,34,27,81,7,36,33,76,35,76,34,19,44,39,88,69,24,67,5,26
29,59,75,22,6,89,58,15,57,32,6,19,48,6,93,23,59,50,76,6,86,20,21,44,17,60,21,5,75,50,60,71,76,46,45,33,36,63,8,39,45,75,36,27,81,7,36,37,76,34,76,34,20,61,39,88,77,24,67,5,26
30,59,75,22,6,89,60,20,57,36,6,19,48,6,93,25,57,50,79,6,87,20,28,44,17,66,21,5,75,50,60,79,76,46,45,33,36,63,8,40,49,82,36,29,83,7,52,37,76,34,76,34,20,61,39,88,82,25,67,5,27
31,59,75,22,6,89,60,20,57,36,6,19,55,6,93,30,73,50,79,6,87,20,28,49,17,66,21,6,75,50,75,79,75,62,44,33,36,63,10,40,49,82,36,35,86,7,52,41,76,34,76,34,22,72,39,91,82,25,67,5,31
32,66,75,22,6,89,60,20,49,38,6,22,55,6,93,30,73,51,79,6,87,20,28,49,17,66,21,6,75,63,75,79,75,67,44,33,36,68,10,40,54,82,36,41,86,7,54,41,76,39,76,34,22,81,37,98,87,29,61,5,31
33,66,75,22,6,99,60,20,49,44,6,22,59,6,93,29,76,51,79,6,87,20,28,52,17,70,22,6,75,63,75,79,75,70,44,33,36,68,10,40,54,82,38,41,86,7,54,42,76,39,76,34,22,81,34,98,87,29,61,5,33
34,66,75,27,6,99,60,20,52,44,6,25,59,6,97,29,78,51,79,6,87,20,27,55,22,70,22,6,75,63,75,79,75,70,44,33,57,68,11,43,53,82,38,41,86,7,54,50,76,48,76,34,27,81,48,98,87,29,61,5,38
35,66,75,27,6,99,60,20,52,44,7,25,59,6,97,29,79,51,75,6,87,20,27,55,22,71,22,7,75,63,78,79,75,82,44,33,57,68,13,43,62,86,38,41,96,7,54,51,76,52,77,34,27,76,48,98,87,29,61,5,38
36,66,75,27,6,99,60,20,65,44,8,25,62,6,110,30,79,51,75,6,87,20,41,59,22,71,22,7,75,63,78,79,77,82,48,33,57,73,19,56,62,89,45,41,96,7,54,51,76,52,77,34,27,76,48,98,87,29,61,5,32
37,68,75,27,6,99,66,20,65,44,8,26,64,6,110,33,81,51,75,6,87,20,41,75,22,82,22,7,75,63,78,79,77,82,48,33,57,73,27,56,67,89,43,41,96,8,54,61,76,52,77,43,25,86,48,98,88,35,61,5,32
38,75,75,27,6,99,66,20,65,44,8,25,62,6,110,33,81,51,75,6,87,20,41,73,22,82,23,7,75,63,106,79,77,82,48,33,69,73,31,56,67,89,40,41,96,8,54,65,76,52,77,52,25,86,48,98,88,36,69,5,43
39,75,75,27,6,97,69,20,65,44,8,25,62,7,110,33,81,51,76,6,87,20,43,75,22,82,27,7,75,76,106,92,79,82,52,33,69,85,39,56,67,89,51,41,96,8,54,70,76,52,77,52,28,78,48,98,103,36,69,5,45
40,77,74,27,6,97,77,20,65,44,11,30,65,7,110,33,81,57,76,6,87,20,43,75,28,82,27,7,75,76,106,92,79,82,53,33,69,85,39,46,67,89,53,41,96,8,54,75,76,52,83,63,28,81,48,98,103,36,69,5,46
41,77,74,27,6,97,77,22,65,44,11,31,65,7,110,39,81,57,78,6,91,20,51,84,28,82,27,7,81,76,106,92,91,95,62,33,69,85,39,46,67,89,53,41,96,8,54,75,76,52,83,63,28,81,48,98,100,36,73,5,50
42,77,72,27,6,97,77,22,67,44,12,31,66,7,110,39,81,57,78,6,91,20,69,84,28,82,31,7,81,88,106,92,91,109,62,34,66,85,39,46,67,89,53,41,96,8,57,75,76,52,83,63,35,81,59,98,100,39,73,5,53
43,76,77,27,6,97,77,26,67,44,19,35,66,7,119,40,81,57,78,6,91,20,60,84,28,79,31,7,87,88,109,92,91,109,62,34,70,85,39,57,74,89,53,41,96,8,57,75,76,58,85,76,35,81,60,98,100,52,71,5,56
44,87,77,27,6,97,77,26,66,44,19,35,68,7,114,40,81,57,78,6,91,20,60,89,28,79,31,7,89,88,109,92,91,109,62,34,70,85,51,57,74,89,56,41,96,8,57,75,76,67,85,75,33,81,60,98,116,52,75,5,67
45,87,77,27,6,97,77,26,66,44,19,35,75,7,114,40,81,57,93,6,91,25,60,89,28,79,31,7,89,89,109,92,91,109,69,34,70,85,51,57,74,89,56,41,96,8,57,75,76,67,85,75,33,81,60,98,116,52,82,5,67
46,87,77,27,6,97,77,26,73,44,19,37,75,7,114,40,81,57,93,6,91,28,60,89,28,79,31,7,89,89,111,92,91,109,69,34,70,87,51,57,74,89,66,48,96,8,57,75,76,67,88,75,33,88,60,98,113,52,78,5,64
47,87,77,27,6,97,77,26,73,44,19,37,84,7,114,40,81,57,93,6,91,28,62,89,28,79,31,7,89,96,107,92,91,109,75,39,73,87,51,57,74,89,66,48,96,8,57,75,76,67,102,75,33,88,60,98,120,52,90,5,64
48,87,77,27,6,97,81,31,73,44,20,37,78,7,121,40,81,57,93,6,91,28,62,89,28,79,31,7,92,96,107,92,91,109,75,46,73,87,56,57,74,89,66,46,96,8,57,78,76,67,102,75,33,86,57,98,120,52,85,5,64
49,87,77,27,6,97,81,31,85,44,20,37,78,7,121,42,87,57,93,6,91,26,62,89,29,79,31,7,92,96,107,92,91,109,87,46,74,91,56,57,74,89,66,46,96,8,57,78,84,67,102,75,33,86,57,98,120,52,85,5,64
50,87,77,27,6,97,81,31,85,47,28,37,82,7,125,56,87,57,93,6,91,32,62,89,29,79,31,7,92,96,107,92,91,109,87,46,74,91,56,57,74,95,66,46,96,8,57,78,84,67,102,76,33,88,57,98,120,58,85,5,64
